Trade ID;Pfolio Code;type securities;sec name;securities name;type;trade date;settlement date;amount;curr;delete;;system;sec name;SID;remarks;
351912;24CFIF;FI;BCAP3BC2;OBL BKLJT III MNC KAPITAL IND THP II THN 2023 SERI B        ;P;09-Nov-23;10-Nov-23;10.000.000.000.000;IDR;N;00013437500.00;CBEST               ;BCAP03BCN2          ;BDMN2CMMF00186      ;RVP BCAP03BCN2                                                                                                ;
351913;25CMMF;FI;BRPT2AC1;OBLIGASI BKLJT II BARITO PACIFIC TAHAP I TAHUN 2021 SERI A  ;P;09-Nov-23;10-Nov-23;300.000.000.000.000;IDR;N;00234666667.00;CBEST               ;BRPT02ACN1          ;BDMN2CMON00121      ;RVP BRPT2ACN1                                                                                                 ;
352165;15DAP2;OS;HMSP    ;H M SAMPOERNA TBK                                           ;S;10-Nov-23;14-Nov-23;250.000.000;IDR;N;              ;CBEST               ;HMSP                ;BDMN2DAP200151      ;DVP HMSP                                                                                                      ;
352164;15TOMY;OS;DEWA    ;DHARMA HENWA Tbk PT                                         ;S;10-Nov-23;14-Nov-23;70.740.000.000;IDR;N;              ;CBEST               ;DEWA                ;BDMN2TOMY00128      ;DVP DEWA                                                                                                      ;
352166;15TOMY;OS;INKP    ;INDAH KIAT PULP & PAPER TBK                                 ;S;10-Nov-23;14-Nov-23;1.060.000.000;IDR;N;              ;CBEST               ;INKP                ;BDMN2TOMY00128      ;DVP INKP                                                                                                      ;
352167;15TOMY;OS;TKIM    ;PABRIK KERTAS TJIWI KIMIA TBK                               ;S;10-Nov-23;14-Nov-23;810.000.000;IDR;N;              ;CBEST               ;TKIM                ;BDMN2TOMY00128      ;DVP TKIM                                                                                                      ;
352168;15TOMY;OS;VKTR    ;PT VKTR TEKNOLOGI MOBILITAS TBK                             ;S;10-Nov-23;14-Nov-23;18.500.000.000;IDR;N;              ;CBEST               ;VKTR                ;BDMN2TOMY00128      ;DVP VKTR                                                                                                      ;
352157;21BNIS;OS;ADRO    ;ADARO ENERGY TBK                                            ;P;10-Nov-23;14-Nov-23;20.615.000.000;IDR;N;              ;CBEST               ;ADRO                ;BDMN2BNIS00161      ;RVP ADRO                                                                                                      ;
352169;21BNIS;OS;BMRI    ;BANK MANDIRI (PERSERO) Tbk                                  ;S;10-Nov-23;14-Nov-23;11.980.000.000;IDR;N;              ;CBEST               ;BMRI                ;BDMN2BNIS00161      ;DVP BMRI                                                                                                      ;
352174;21BNIS;OS;EXCL    ;XL AXIATA Tbk                                               ;P;10-Nov-23;14-Nov-23;32.197.000.000;IDR;N;              ;CBEST               ;EXCL                ;BDMN2BNIS00161      ;RVP EXCL                                                                                                      ;
352170;21BNIS;OS;SILO    ;SILOAM INTERNATIONAL HOSPITALS Tbk                          ;S;10-Nov-23;14-Nov-23;3.015.000.000;IDR;N;              ;CBEST               ;SILO                ;BDMN2BNIS00161      ;DVP SILO                                                                                                      ;
352158;21SEDS;OS;TPIA    ;TRI POLYTA INDONESIA TBK                                    ;P;10-Nov-23;14-Nov-23;1.200.000.000;IDR;N;              ;CBEST               ;TPIA                ;BDMN2SEDS00187      ;RVP TPIA                                                                                                      ;
352171;21SEDS;OS;TPIA    ;TRI POLYTA INDONESIA TBK                                    ;S;10-Nov-23;14-Nov-23;1.200.000.000;IDR;N;              ;CBEST               ;TPIA                ;BDMN2SEDS00187      ;DVP TPIA                                                                                                      ;
352173;21VEQM;OS;BMSR    ;BINTANG MITRA SEMESTARAYA TBK                               ;S;10-Nov-23;14-Nov-23;17.120.000.000;IDR;N;              ;CBEST               ;BMSR                ;BDMN2VEQM00115      ;DVP BMSR                                                                                                      ;
352162;21VPEF;OS;BHAT    ;BHAKTI MULTI ARTHA Tbk                                      ;S;10-Nov-23;14-Nov-23;14.700.000.000;IDR;N;              ;CBEST               ;BHAT                ;BDMN2VPEF00146      ;DVP BHAT                                                                                                      ;
352176;21VPEF;FI;FR0075  ;OBLIGASI NEGARA RI SERI FR0075                              ;P;10-Nov-23;13-Nov-23;5.000.000.000.000;IDR;N;00018546000.00;BI-SSSS             ;FR0075              ;BDMN2VPEF00146      ;RVP FR0075                                                                                                    ;
352155;21VPEF;OS;GAMA    ;GADING DEVELOPMENT TBK                                      ;P;10-Nov-23;14-Nov-23;611.500.000.000;IDR;N;              ;CBEST               ;GAMA                ;BDMN2VPEF00146      ;RVP GAMA                                                                                                      ;
352163;21VPEF;OS;NIRO    ;NIRVANA DEVELOPMENT TBK                                     ;S;10-Nov-23;14-Nov-23;79.200.000.000;IDR;N;              ;CBEST               ;NIRO                ;BDMN2VPEF00146      ;DVP NIRO                                                                                                      ;
352156;21VPEF;OS;TARA    ;SITARA PROPERTINDO Tbk                                      ;P;10-Nov-23;14-Nov-23;900.000.000.000;IDR;N;              ;CBEST               ;TARA                ;BDMN2VPEF00146      ;RVP TARA                                                                                                      ;
352159;22SEDM;OS;TPIA    ;TRI POLYTA INDONESIA TBK                                    ;P;10-Nov-23;14-Nov-23;3.000.000.000;IDR;N;              ;CBEST               ;TPIA                ;BDMN2SEDM00104      ;RVP TPIA                                                                                                      ;
352172;22SEDM;OS;TPIA    ;TRI POLYTA INDONESIA TBK                                    ;S;10-Nov-23;14-Nov-23;3.000.000.000;IDR;N;              ;CBEST               ;TPIA                ;BDMN2SEDM00104      ;DVP TPIA                                                                                                      ;
352161;RDPR  ;OS;INTP    ;INDOCEMENT TUNGGAL PRAKARSA TBK                             ;P;10-Nov-23;14-Nov-23;250.000.000;IDR;N;              ;CBEST               ;INTP                ;BDMN2RDPR00157      ;RVP INTP                                                                                                      ;
352160;RDPR  ;OS;JPFA    ;JAPFA TBK                                                   ;P;10-Nov-23;14-Nov-23;4.000.000.000;IDR;N;              ;CBEST               ;JPFA                ;BDMN2RDPR00157      ;RVP JPFA                                                                                                      ;
352404;15JONA;OS;BUMI    ;BUMI RESOURCES TBK                                          ;S;13-Nov-23;15-Nov-23;3.000.000.000;IDR;N;              ;CBEST               ;BUMI                ;BDMN2JONA00128      ;DVP BUMI                                                                                                      ;
352396;15YKP4;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;P;13-Nov-23;15-Nov-23;15.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2YKP400145      ;RVP APIC                                                                                                      ;
352403;15YKP4;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;13-Nov-23;15-Nov-23;140.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2YKP400145      ;DVP STAR                                                                                                      ;
352390;15YKP5;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;P;13-Nov-23;15-Nov-23;34.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2YKP500175      ;RVP APIC                                                                                                      ;
352408;15YKP5;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;13-Nov-23;15-Nov-23;350.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2YKP500175      ;DVP STAR                                                                                                      ;
